date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:44	20878/20878	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.eot?	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfontd41d.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:16:44	25573/25573	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.svg	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:16:46	20688/20688	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Regular-webfont.ttf	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:16:46	112160/112160	---M--	200	added ('OK')	font/ttf	date:Tue,%2026%20Aug%202014%2011:46:50%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.ttf?v=4.2	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.ttf	(from http://luisnascimento.com/wp-content/themes/salient/css/font-awesome.min.css?ver=5.2.18)
12:16:48	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:16:48	14052/14052	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.woff	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:16:48	25308/25308	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:16:50	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot?	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfontd41d.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:16:51	461033/461033	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202015%2014:21:34%20GMT	http://luisnascimento.com/wp-content/themes/salient/js/init.js?ver=5.5.4	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/js/init7e15.js	(from http://luisnascimento.com/)
12:16:52	20852/20852	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:01	63564/63564	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:03	270447/270447	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:05	2608/2608	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Apr%202014%2014:54:52%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/loading-white-bg.gif	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/loading-white-bg.gif	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:06	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:10	56708/56708	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2010:17:05%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:10	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot?	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfontd41d.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:10	109928/109928	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2014:54:36%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:12	56708/56708	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2010:17:10%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/social/behance-header-black.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/social/behance-header-black.92.delayed	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:13	1336/1336	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:52%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/mag-glass-mobile.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/mag-glass-mobile.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:13	1857/1857	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:52%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:13	3051/3051	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:48%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/textures/diagonal_line.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/textures/diagonal_line.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:13	2608/2608	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Apr%202014%2014:54:54%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/nectar-loading.gif	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/nectar-loading.gif	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:14	964/964	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:48%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/textures/grid.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/textures/grid.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:14	1565/1565	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:52%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/slider-arrows-small.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/slider-arrows-small.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:14	6021/6021	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:52%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/jplayer.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/jplayer.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:14	921/921	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:46%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/transparent.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/transparent.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:14	2608/2608	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Apr%202014%2014:54:48%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/prettyPhoto/dark_rounded/loader.gif	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:18	56708/56708	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2010:17:15%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/stock/icons/magnify.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/stock/icons/magnify.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:21	56708/56708	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2010:17:18%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/stock/icons/link.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/stock/icons/link.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:24	56708/56708	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2010:17:21%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/stock/icons/image.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/stock/icons/image.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:27	56708/56708	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2010:17:24%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/stock/icons/video.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/stock/icons/video.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:27	1340/1340	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:50%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/quote.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/quote.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:27	1443/1443	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:54%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/link.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/link.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:27	1162/1162	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:50%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/status.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/status.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:28	1127/1127	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:52%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/aside.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/aside.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:28	1776/1776	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:54%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/quote@2x.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/quote@2x.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:28	2078/2078	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:54%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/link@2x.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/link@2x.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:28	1345/1345	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:52%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/status@2x.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/status@2x.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:29	1128/1128	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:54%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/aside@2x.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/aside@2x.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:29	1189/1189	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:56%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:29	1467/1467	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:54%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:29	1125/1125	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Apr%202014%2014:54:52%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:29	6116/6116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2008%20Aug%202014%2003:58:32%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/icomoon.eot	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/icomoon.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:30	6116/6116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2008%20Aug%202014%2003:58:32%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/icomoon.eot?	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:30	4260/4260	---M--	200	added ('OK')	font/woff	date:Fri,%2008%20Aug%202014%2003:58:32%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/icomoon.woff	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/icomoon.woff	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:30	5952/5952	---M--	200	added ('OK')	font/ttf	date:Fri,%2008%20Aug%202014%2003:58:32%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/icomoon.ttf	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/icomoon.ttf	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:30	14116/14116	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2008%20Aug%202014%2003:58:32%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/icomoon.svg	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/icomoon.svg	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:35	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/linecons.eot	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/linecons.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:35	70126/70126	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/linecons.svg	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/linecons.svg	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:37	27396/27396	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/linecons.ttf	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/linecons.ttf	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:37	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/linecons.eot?	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/lineconsd41d.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:37	27472/27472	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/linecons.woff	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/linecons.woff	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:40	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/steadysets.eot	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/steadysets.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:40	93916/93916	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/steadysets.svg	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/steadysets.svg	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:41	1327/1327	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:54%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/cart-add.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/cart-add.png	(from http://luisnascimento.com/wp-content/themes/salient/css/woocommerce.css?ver=5.2.18)
12:17:41	1181/1181	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:54%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/cart-added.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/cart-added.png	(from http://luisnascimento.com/wp-content/themes/salient/css/woocommerce.css?ver=5.2.18)
12:17:42	32284/32284	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/steadysets.ttf	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/steadysets.ttf	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:42	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2014:54:40%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/steadysets.eot?	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/steadysetsd41d.eot	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:42	32360/32360	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2014:54:38%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/fonts/steadysets.woff	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/fonts/steadysets.woff	(from http://luisnascimento.com/wp-content/themes/salient/style.css?ver=5.5.4)
12:17:44	56708/56708	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2010:17:42%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/img/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/img/prettyPhoto/dark_rounded/loader.gif	(from http://luisnascimento.com/wp-content/themes/salient/css/woocommerce.css?ver=5.2.18)
12:17:47	56708/56708	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2010:17:44%20GMT	http://luisnascimento.com/wp-content/themes/salient/css/img/prettyPhoto/dark_rounded/close.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/css/img/prettyPhoto/dark_rounded/close.png	(from http://luisnascimento.com/wp-content/themes/salient/css/woocommerce.css?ver=5.2.18)
12:17:47	1452/1452	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:54%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/cart-add@2x.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/cart-add@2x.png	(from http://luisnascimento.com/wp-content/themes/salient/css/woocommerce.css?ver=5.2.18)
12:17:47	1361/1361	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Apr%202014%2014:54:52%20GMT	http://luisnascimento.com/wp-content/themes/salient/img/icons/cart-added@2x.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/themes/salient/img/icons/cart-added@2x.png	(from http://luisnascimento.com/wp-content/themes/salient/css/woocommerce.css?ver=5.2.18)
12:17:48	712/712	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202015%2011:16:52%20GMT	http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	(from http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.css?ver=4.3.5)
12:17:48	841/841	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202015%2011:16:52%20GMT	http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	(from http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.css?ver=4.3.5)
12:17:48	694/694	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202015%2011:16:52%20GMT	http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	(from http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.css?ver=4.3.5)
12:17:48	544/544	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202015%2011:16:52%20GMT	http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/application-image.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/application-image.png	(from http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.css?ver=4.3.5)
12:17:48	590/590	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202015%2011:16:52%20GMT	http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/arrow.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/arrow.png	(from http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.css?ver=4.3.5)
12:17:49	682/682	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202015%2011:16:52%20GMT	http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/asterisk.png	(from http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.css?ver=4.3.5)
12:17:49	705/705	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202015%2011:16:52%20GMT	http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/janacuadra/luisnascimento.com/wp-content/plugins/js_composer_salient/assets/images/icons/auction-hammer.png	(from http://luisnascimento.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.css?ver=4.3.5)
